,filename,birds,start_sec,end_sec,file_path,duration
199,57610_COR_20190904.ogg,rubwre1,85.0,95.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
200,57610_COR_20190904.ogg,bucmot2 rubwre1,95.0,115.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
201,57610_COR_20190904.ogg,nocall,115.0,120.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
202,57610_COR_20190904.ogg,rubwre1,120.0,125.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
203,57610_COR_20190904.ogg,nocall,125.0,240.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
204,57610_COR_20190904.ogg,bobfly1,240.0,245.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
205,57610_COR_20190904.ogg,nocall,245.0,340.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
206,57610_COR_20190904.ogg,bobfly1,340.0,345.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
207,57610_COR_20190904.ogg,nocall,345.0,460.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
208,57610_COR_20190904.ogg,obnthr1,460.0,465.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
209,57610_COR_20190904.ogg,nocall,465.0,470.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
210,57610_COR_20190904.ogg,obnthr1,470.0,525.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
211,57610_COR_20190904.ogg,nocall,525.0,600.0,/app/_data/birdclef-2021/train_soundscapes/57610_COR_20190904.ogg,600.0
212,2782_SSW_20170701.ogg,bkcchi grycat reevir1,0.0,5.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
213,2782_SSW_20170701.ogg,eawpew grycat reevir1,5.0,10.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
214,2782_SSW_20170701.ogg,bkcchi eawpew grycat reevir1,10.0,15.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
215,2782_SSW_20170701.ogg,eawpew grycat reevir1,15.0,25.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
216,2782_SSW_20170701.ogg,bkcchi reevir1,25.0,30.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
217,2782_SSW_20170701.ogg,eawpew grycat reevir1,30.0,35.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
218,2782_SSW_20170701.ogg,bkcchi eawpew grycat reevir1,35.0,40.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
219,2782_SSW_20170701.ogg,eawpew reevir1,40.0,45.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
220,2782_SSW_20170701.ogg,bkcchi eawpew reevir1,45.0,65.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
221,2782_SSW_20170701.ogg,eawpew reevir1,65.0,70.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
222,2782_SSW_20170701.ogg,bkcchi eawpew grycat reevir1,70.0,75.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
223,2782_SSW_20170701.ogg,eawpew grycat reevir1,75.0,80.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
224,2782_SSW_20170701.ogg,grycat reevir1,80.0,85.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
225,2782_SSW_20170701.ogg,eawpew grycat reevir1,85.0,95.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
226,2782_SSW_20170701.ogg,bkcchi reevir1,95.0,100.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
227,2782_SSW_20170701.ogg,eawpew reevir1,100.0,105.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
228,2782_SSW_20170701.ogg,bkcchi eawpew reevir1,105.0,110.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
229,2782_SSW_20170701.ogg,eawpew reevir1,110.0,115.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
230,2782_SSW_20170701.ogg,reevir1,115.0,120.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
231,2782_SSW_20170701.ogg,bkcchi eawpew reevir1,120.0,125.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
232,2782_SSW_20170701.ogg,grycat reevir1,125.0,130.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
233,2782_SSW_20170701.ogg,eawpew grycat reevir1,130.0,140.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
234,2782_SSW_20170701.ogg,eawpew reevir1,140.0,145.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
235,2782_SSW_20170701.ogg,reevir1,145.0,150.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
236,2782_SSW_20170701.ogg,eawpew reevir1,150.0,160.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
237,2782_SSW_20170701.ogg,reevir1,160.0,165.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
238,2782_SSW_20170701.ogg,eawpew reevir1,165.0,175.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
239,2782_SSW_20170701.ogg,reevir1,175.0,180.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
240,2782_SSW_20170701.ogg,eawpew grycat reevir1,180.0,190.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
241,2782_SSW_20170701.ogg,grycat reevir1,190.0,195.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
242,2782_SSW_20170701.ogg,eawpew grycat reevir1,195.0,200.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
243,2782_SSW_20170701.ogg,grycat reevir1,200.0,205.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
244,2782_SSW_20170701.ogg,eawpew grycat reevir1,205.0,210.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
245,2782_SSW_20170701.ogg,grycat reevir1,210.0,215.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
246,2782_SSW_20170701.ogg,eawpew grycat reevir1,215.0,225.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
247,2782_SSW_20170701.ogg,chswar eawpew grycat reevir1,225.0,230.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
248,2782_SSW_20170701.ogg,grycat reevir1,230.0,235.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
249,2782_SSW_20170701.ogg,chswar eawpew reevir1,235.0,240.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
250,2782_SSW_20170701.ogg,grycat reevir1,240.0,245.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
251,2782_SSW_20170701.ogg,eawpew grycat reevir1,245.0,250.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
252,2782_SSW_20170701.ogg,grycat reevir1,250.0,260.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
253,2782_SSW_20170701.ogg,eawpew reevir1,260.0,270.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
254,2782_SSW_20170701.ogg,bkcchi grycat reevir1,270.0,275.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
255,2782_SSW_20170701.ogg,eawpew reevir1,275.0,280.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
256,2782_SSW_20170701.ogg,reevir1,280.0,285.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
257,2782_SSW_20170701.ogg,eawpew reevir1,285.0,290.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
258,2782_SSW_20170701.ogg,reevir1,290.0,295.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
259,2782_SSW_20170701.ogg,eawpew reevir1,295.0,305.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
260,2782_SSW_20170701.ogg,bkcchi reevir1,305.0,310.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
261,2782_SSW_20170701.ogg,eawpew reevir1,310.0,315.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
262,2782_SSW_20170701.ogg,reevir1,315.0,320.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
263,2782_SSW_20170701.ogg,eawpew reevir1,320.0,325.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
264,2782_SSW_20170701.ogg,reevir1,325.0,330.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
265,2782_SSW_20170701.ogg,eawpew reevir1,330.0,335.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
266,2782_SSW_20170701.ogg,reevir1,335.0,340.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
267,2782_SSW_20170701.ogg,eawpew reevir1,340.0,345.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
268,2782_SSW_20170701.ogg,reevir1,345.0,350.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
269,2782_SSW_20170701.ogg,eawpew reevir1,350.0,355.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
270,2782_SSW_20170701.ogg,reevir1,355.0,360.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
271,2782_SSW_20170701.ogg,eawpew reevir1,360.0,365.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
272,2782_SSW_20170701.ogg,reevir1,365.0,380.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
273,2782_SSW_20170701.ogg,eawpew reevir1,380.0,385.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
274,2782_SSW_20170701.ogg,bkcchi reevir1,385.0,390.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
275,2782_SSW_20170701.ogg,eawpew reevir1,390.0,395.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
276,2782_SSW_20170701.ogg,reevir1,395.0,400.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
277,2782_SSW_20170701.ogg,eawpew reevir1,400.0,405.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
278,2782_SSW_20170701.ogg,reevir1,405.0,410.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
279,2782_SSW_20170701.ogg,eawpew reevir1,410.0,415.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
280,2782_SSW_20170701.ogg,reevir1,415.0,425.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
281,2782_SSW_20170701.ogg,eawpew reevir1,425.0,430.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
282,2782_SSW_20170701.ogg,reevir1,430.0,435.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
283,2782_SSW_20170701.ogg,eawpew reevir1,435.0,440.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
284,2782_SSW_20170701.ogg,bkcchi eawpew reevir1,440.0,445.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
285,2782_SSW_20170701.ogg,eawpew reevir1,445.0,455.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
286,2782_SSW_20170701.ogg,bkcchi reevir1,455.0,460.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
287,2782_SSW_20170701.ogg,eawpew reevir1,460.0,465.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
288,2782_SSW_20170701.ogg,bkcchi eawpew reevir1,465.0,470.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
289,2782_SSW_20170701.ogg,bkcchi reevir1,470.0,475.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
290,2782_SSW_20170701.ogg,bkcchi eawpew reevir1,475.0,510.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
291,2782_SSW_20170701.ogg,eawpew reevir1,510.0,515.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
292,2782_SSW_20170701.ogg,bkcchi reevir1,515.0,520.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
293,2782_SSW_20170701.ogg,bkcchi eawpew reevir1,520.0,525.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
294,2782_SSW_20170701.ogg,reevir1,525.0,530.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
295,2782_SSW_20170701.ogg,bkcchi eawpew reevir1,530.0,540.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
296,2782_SSW_20170701.ogg,reevir1,540.0,545.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
297,2782_SSW_20170701.ogg,bkcchi eawpew reevir1,545.0,550.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
298,2782_SSW_20170701.ogg,reevir1,550.0,560.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
299,2782_SSW_20170701.ogg,eawpew reevir1,560.0,585.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
300,2782_SSW_20170701.ogg,bkcchi reevir1,585.0,590.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
301,2782_SSW_20170701.ogg,bkcchi eawpew reevir1,590.0,595.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
302,2782_SSW_20170701.ogg,eawpew reevir1,595.0,600.0,/app/_data/birdclef-2021/train_soundscapes/2782_SSW_20170701.ogg,600.0
303,7843_SSW_20170325.ogg,nocall,0.0,460.0,/app/_data/birdclef-2021/train_soundscapes/7843_SSW_20170325.ogg,600.0
304,7843_SSW_20170325.ogg,bkcchi,460.0,465.0,/app/_data/birdclef-2021/train_soundscapes/7843_SSW_20170325.ogg,600.0
305,7843_SSW_20170325.ogg,nocall,465.0,475.0,/app/_data/birdclef-2021/train_soundscapes/7843_SSW_20170325.ogg,600.0
306,7843_SSW_20170325.ogg,bkcchi,475.0,480.0,/app/_data/birdclef-2021/train_soundscapes/7843_SSW_20170325.ogg,600.0
307,7843_SSW_20170325.ogg,nocall,480.0,525.0,/app/_data/birdclef-2021/train_soundscapes/7843_SSW_20170325.ogg,600.0
308,7843_SSW_20170325.ogg,blujay,525.0,535.0,/app/_data/birdclef-2021/train_soundscapes/7843_SSW_20170325.ogg,600.0
309,7843_SSW_20170325.ogg,nocall,535.0,600.0,/app/_data/birdclef-2021/train_soundscapes/7843_SSW_20170325.ogg,600.0
310,10534_SSW_20170429.ogg,nocall,0.0,5.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
311,10534_SSW_20170429.ogg,swaspa,5.0,10.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
312,10534_SSW_20170429.ogg,nocall,10.0,20.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
313,10534_SSW_20170429.ogg,swaspa,20.0,25.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
314,10534_SSW_20170429.ogg,nocall,25.0,45.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
315,10534_SSW_20170429.ogg,blujay,45.0,55.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
316,10534_SSW_20170429.ogg,bkcchi,55.0,65.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
317,10534_SSW_20170429.ogg,nocall,65.0,75.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
318,10534_SSW_20170429.ogg,bkcchi,75.0,80.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
319,10534_SSW_20170429.ogg,dowwoo,80.0,85.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
320,10534_SSW_20170429.ogg,nocall,85.0,105.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
321,10534_SSW_20170429.ogg,bkcchi,105.0,110.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
322,10534_SSW_20170429.ogg,nocall,110.0,125.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
323,10534_SSW_20170429.ogg,bkcchi,125.0,130.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
324,10534_SSW_20170429.ogg,nocall,130.0,135.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
325,10534_SSW_20170429.ogg,bkcchi,135.0,145.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
326,10534_SSW_20170429.ogg,nocall,145.0,155.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
327,10534_SSW_20170429.ogg,bkcchi,155.0,170.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
328,10534_SSW_20170429.ogg,nocall,170.0,200.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
329,10534_SSW_20170429.ogg,rewbla,200.0,205.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
330,10534_SSW_20170429.ogg,nocall,205.0,225.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
331,10534_SSW_20170429.ogg,rewbla,225.0,235.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
332,10534_SSW_20170429.ogg,nocall,235.0,240.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
333,10534_SSW_20170429.ogg,rewbla,240.0,245.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
334,10534_SSW_20170429.ogg,nocall,245.0,250.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
335,10534_SSW_20170429.ogg,rewbla,250.0,255.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
336,10534_SSW_20170429.ogg,nocall,255.0,270.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
337,10534_SSW_20170429.ogg,rewbla,270.0,275.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
338,10534_SSW_20170429.ogg,nocall,275.0,280.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
339,10534_SSW_20170429.ogg,belkin1 rewbla,280.0,285.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
340,10534_SSW_20170429.ogg,rewbla,285.0,290.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
341,10534_SSW_20170429.ogg,haiwoo,290.0,295.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
342,10534_SSW_20170429.ogg,haiwoo rewbla,295.0,300.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
343,10534_SSW_20170429.ogg,rewbla,300.0,310.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
344,10534_SSW_20170429.ogg,nocall,310.0,315.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
345,10534_SSW_20170429.ogg,rewbla,315.0,320.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
346,10534_SSW_20170429.ogg,dowwoo,320.0,325.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
347,10534_SSW_20170429.ogg,haiwoo,325.0,335.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
348,10534_SSW_20170429.ogg,rewbla,335.0,390.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
349,10534_SSW_20170429.ogg,nocall,390.0,410.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
350,10534_SSW_20170429.ogg,rewbla,410.0,415.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
351,10534_SSW_20170429.ogg,nocall,415.0,420.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
352,10534_SSW_20170429.ogg,rewbla,420.0,425.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
353,10534_SSW_20170429.ogg,nocall,425.0,440.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
354,10534_SSW_20170429.ogg,dowwoo,440.0,445.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
355,10534_SSW_20170429.ogg,nocall,445.0,450.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
356,10534_SSW_20170429.ogg,rewbla,450.0,465.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
357,10534_SSW_20170429.ogg,nocall,465.0,485.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
358,10534_SSW_20170429.ogg,rewbla,485.0,490.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
359,10534_SSW_20170429.ogg,belkin1,490.0,500.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
360,10534_SSW_20170429.ogg,nocall,500.0,510.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
361,10534_SSW_20170429.ogg,rewbla,510.0,515.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
362,10534_SSW_20170429.ogg,nocall,515.0,520.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
363,10534_SSW_20170429.ogg,comgra rewbla,520.0,525.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
364,10534_SSW_20170429.ogg,rewbla,525.0,530.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
365,10534_SSW_20170429.ogg,nocall,530.0,545.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
366,10534_SSW_20170429.ogg,rewbla,545.0,550.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
367,10534_SSW_20170429.ogg,nocall,550.0,570.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
368,10534_SSW_20170429.ogg,rewbla,570.0,575.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
369,10534_SSW_20170429.ogg,nocall,575.0,595.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
370,10534_SSW_20170429.ogg,comgra rewbla,595.0,600.0,/app/_data/birdclef-2021/train_soundscapes/10534_SSW_20170429.ogg,600.0
371,14473_SSW_20170701.ogg,nocall,0.0,560.0,/app/_data/birdclef-2021/train_soundscapes/14473_SSW_20170701.ogg,600.0
372,14473_SSW_20170701.ogg,grycat,560.0,585.0,/app/_data/birdclef-2021/train_soundscapes/14473_SSW_20170701.ogg,600.0
373,14473_SSW_20170701.ogg,norwat,585.0,590.0,/app/_data/birdclef-2021/train_soundscapes/14473_SSW_20170701.ogg,600.0
374,14473_SSW_20170701.ogg,grycat,590.0,600.0,/app/_data/birdclef-2021/train_soundscapes/14473_SSW_20170701.ogg,600.0
375,20152_SSW_20170805.ogg,nocall,0.0,455.0,/app/_data/birdclef-2021/train_soundscapes/20152_SSW_20170805.ogg,600.0
